STT,intent,question,answer,loai_muc_dich,chu_de_thong_bao
BDU_068,doi_tuong,"Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số tương ứng, và được làm tròn tới mấy chữ số thập phân?","Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số tương ứng, được làm tròn tới một chữ số thập phân.",thong_bao,thong_tin_chung
BDU_069,doi_tuong,Điểm học phần từ 4.0 đến 5.0 được xếp loại điểm chữ nào theo thang điểm 10?,Điểm học phần từ 4.0 đến 5.0 được xếp loại điểm D theo thang điểm chữ.,thong_bao,thong_tin_chung
BDU_070,doi_tuong,Điểm học phần từ 5.5 đến 6.0 được xếp loại điểm chữ nào theo thang điểm 10?,Điểm học phần từ 5.5 đến 6.0 được xếp loại điểm C theo thang điểm chữ.,thong_bao,thong_tin_chung
BDU_071,doi_tuong,Điểm học phần từ 7.0 đến 8.0 được xếp loại điểm chữ nào theo thang điểm 10?,Điểm học phần từ 7.0 đến 8.0 được xếp loại điểm B theo thang điểm chữ.,thong_bao,thong_tin_chung
BDU_072,doi_tuong,Điểm học phần từ 8.5 đến 10.0 được xếp loại điểm chữ nào theo thang điểm 10?,Điểm học phần từ 8.5 đến 10.0 được xếp loại điểm A theo thang điểm chữ.,thong_bao,thong_tin_chung
BDU_073,doi_tuong,Điểm P (MT) được sử dụng cho loại học phần nào và có ý nghĩa gì?,"Điểm P (MT) được áp dụng cho các học phần chỉ yêu cầu đạt, không tính vào điểm trung bình học tập, và có giá trị từ 5,0 điểm trở lên.",thong_bao,thong_tin_chung
BDU_074,hoc_phi,Điểm F có ý nghĩa gì trong đánh giá học phần?,"Điểm F có nghĩa là loại không đạt, áp dụng cho điểm dưới 4.0 điểm.",thong_bao,thong_tin_chung
BDU_075,muc_dich,Điểm I (HT) có ý nghĩa gì?,"Điểm I (HT) là điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",thong_bao,thong_tin_chung
BDU_076,muc_dich,Điểm R (MT) có ý nghĩa gì?,Điểm R (MT) là điểm học phần được miễn học và công nhận tín chỉ.,thong_bao,thong_tin_chung
BDU_077,doi_tuong,Sinh viên có điểm học phần không đạt phải làm gì?,Sinh viên có điểm học phần không đạt phải đăng ký học lại theo quy định.,thong_bao,thong_tin_chung
BDU_078,doi_tuong,Sinh viên đã có điểm học phần đạt có được đăng ký học lại để cải thiện điểm không?,"Có, sinh viên đã có điểm học phần đạt được đăng ký học lại để cải thiện điểm.",thong_bao,thong_tin_chung
BDU_079,muc_dich,Giảng viên hướng dẫn học phần thực tập nghề nghiệp phải là người như thế nào?,"Giảng viên hướng dẫn học phần thực tập nghề nghiệp phải là người đã giảng dạy các học phần khác có liên quan trực tiếp đến nội dung thực tập nghề nghiệp, có kinh nghiệm trong việc tổ chức thực hành, thực tập.",thong_bao,thong_tin_chung
BDU_080,muc_dich,Giảng viên tập sự có được cử hướng dẫn thực tập nghề nghiệp không?,"Không, không cử giảng viên tập sự hướng dẫn thực tập nghề nghiệp.",thong_bao,thong_tin_chung
BDU_081,muc_dich,Trách nhiệm của giảng viên hướng dẫn học phần thực tập nghề nghiệp là gì?,"Giảng viên hướng dẫn học phần thực tập nghề nghiệp là người trực tiếp thực hiện các khâu từ lập kế hoạch, liên hệ địa điểm đến việc phối hợp với cán bộ cơ sở thực tập quản lý hướng dẫn sinh viên trong quá trình thực tập đến đánh giá kết quả thực tập của sinh viên.",thong_bao,thong_tin_chung
BDU_082,thoi_gian,Kết quả học tập của sinh viên được đánh giá sau từng học kỳ hoặc năm học dựa trên những tiêu chí nào?,"Kết quả học tập của sinh viên được đánh giá dựa trên: tổng số tín chỉ của những học phần mà sinh viên không đạt, tổng số tín chỉ tích lũy (tính cả các học phần được miễn học, được công nhận tín chỉ), và điểm trung bình của những học phần đã học (điểm trung bình học kỳ, năm học hoặc tích lũy).",thong_bao,thong_tin_chung
BDU_083,muc_dich,Điểm trung bình được tính như thế nào?,"Điểm trung bình được tính bằng công thức A = (Σ a * n) / Σ n, trong đó A là điểm trung bình chung học kỳ hoặc tích lũy, a là điểm của học phần thứ i, và n là số tín chỉ của học phần thứ i.",thong_bao,thong_tin_chung
BDU_084,doi_tuong,Sinh viên được xếp loại học lực Xuất sắc khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Xuất sắc khi điểm trung bình đạt từ 3,6 đến 4,0 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_085,doi_tuong,Sinh viên được xếp loại học lực Giỏi khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Giỏi khi điểm trung bình đạt từ 3,2 đến cận 3,6 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_086,doi_tuong,Sinh viên được xếp loại học lực Khá khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Khá khi điểm trung bình đạt từ 2,5 đến cận 3,2 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_087,doi_tuong,Sinh viên được xếp loại học lực Trung bình khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Trung bình khi điểm trung bình đạt từ 2,0 đến cận 2,5 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_088,doi_tuong,Sinh viên được xếp loại học lực Yếu khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Yếu khi điểm trung bình đạt từ 1,0 đến cận 2,0 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_089,doi_tuong,Sinh viên được xếp loại học lực Kém khi điểm trung bình đạt bao nhiêu theo thang điểm 4?,"Sinh viên được xếp loại học lực Kém khi điểm trung bình đạt dưới 1,0 theo thang điểm 4.",thong_bao,thong_tin_chung
BDU_090,thoi_gian,Thời gian tối đa để sinh viên hoàn thành khóa học là bao lâu so với thời gian theo kế hoạch học tập chuẩn toàn khóa?,Thời gian tối đa để sinh viên hoàn thành khóa học là không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,thong_bao,thong_tin_chung
BDU_091,doi_tuong,Một học phần chỉ được xem là tích lũy khi đạt từ điểm nào trở lên theo thang điểm chữ hoặc thang điểm 10?,"Một học phần chỉ được xem là tích lũy khi đạt từ điểm D trở lên theo thang điểm chữ (nếu bảng điểm chỉ ghi theo thang điểm chữ hoặc thang điểm 4) hoặc đạt từ điểm 5,0 trở lên theo thang điểm 10 (nếu bảng điểm chỉ ghi theo thang điểm 10).",thong_bao,thong_tin_chung
BDU_092,tot_nghiep,Sinh viên có thể được miễn và công nhận điểm học phần dựa trên kết quả học tập đã tích lũy từ đâu?,"Sinh viên có thể được miễn và công nhận điểm học phần dựa trên kết quả học tập đã tích lũy từ một trình độ đào tạo khác, một ngành đào tạo hoặc một chương trình đào tạo khác, một khóa học khác hoặc từ một cơ sở đào tạo khác.",thong_bao,thong_tin_chung
BDU_093,tot_nghiep,"Khối lượng tín chỉ tối đa được công nhận, chuyển đổi không vượt quá bao nhiêu phần trăm khối lượng học tập tối thiểu của chương trình đào tạo?","Khối lượng tín chỉ tối đa được công nhận, chuyển đổi không vượt quá 50% khối lượng học tập tối thiểu của chương trình đào tạo (không tính khối lượng học tập các học phần Giáo dục quốc phòng và an ninh, Giáo dục thể chất, Lý luận chính trị, Ngoại ngữ).",thong_bao,thong_tin_chung
BDU_094,tot_nghiep,"Đối với học phần Tiếng Anh, sinh viên có bằng tốt nghiệp ngành Tiếng Anh hoặc Ngôn ngữ Anh có được miễn học phần không?","Có, sinh viên có bằng tốt nghiệp trình độ trung cấp hoặc bằng tốt nghiệp cao đẳng hoặc bằng tốt nghiệp đại học các ngành Tiếng Anh hoặc Ngôn ngữ Anh sẽ được ghi nhận kết quả điểm “MT” cho học phần Tiếng Anh nếu thỏa điều kiện xét và công nhận.",thong_bao,thong_tin_chung
BDU_095,tot_nghiep,"Đối với học phần Tin học đại cương, sinh viên có chứng chỉ Tin học quốc tế IC3 GS6 đạt điểm tối thiểu bao nhiêu thì được miễn?",Sinh viên có chứng chỉ Tin học quốc tế IC3 GS6 đạt điểm tối thiểu từ 900 điểm trở lên sẽ được ghi nhận kết quả điểm “MT” cho học phần Tin học đại cương nếu thỏa điều kiện xét và công nhận.,thong_bao,thong_tin_chung
BDU_096,tot_nghiep,"Đối với học phần Tin học đại cương, sinh viên có chứng chỉ MOS bao gồm các kỹ năng Word, Excel, PowerPoint với điểm mỗi kỹ năng đạt tối thiểu bao nhiêu thì được miễn?","Sinh viên có chứng chỉ MOS (bao gồm tất cả các kỹ năng Word, Excel và PowerPoint) với điểm mỗi kỹ năng đạt tối thiểu từ 900 điểm trở lên sẽ được ghi nhận kết quả điểm “MT” cho học phần Tin học đại cương nếu thỏa điều kiện xét và công nhận.",thong_bao,thong_tin_chung
BDU_097,hoc_phi,"Giảng viên, nhân viên cần thông báo cho sinh viên về việc nộp học phí đối với các học phần được xét và công nhận kết quả chuyển đổi tín chỉ như thế nào?","Các học phần được xét và công nhận kết quả chuyển đổi tín chỉ, sinh viên phải nộp học phí theo quy định của Trường.",thong_bao,thong_tin_chung
BDU_098,hoc_phi,Sinh viên được miễn học phí tối đa bao nhiêu tín chỉ/toàn khóa đối với các học phần xét miễn và công nhận kết quả chuyển đổi tín chỉ khi học phần được công nhận có điểm chữ tối thiểu từ B+?,"Sinh viên được miễn học phí tối đa 10 tín chỉ/toàn khóa đối với các học phần xét miễn và công nhận kết quả chuyển đổi tín chỉ khi học phần được công nhận có điểm chữ tối thiểu từ B+ hoặc tối thiểu từ 8,1 điểm trở lên (theo thang điểm 10).",thong_bao,thong_tin_chung
BDU_099,muc_dich,Quy trình phúc khảo bài thi cuối kỳ chỉ áp dụng cho loại điểm nào?,"Quy trình phúc khảo bài thi chỉ áp dụng cho bài thi cuối kỳ, không chấm phúc khảo điểm giữa kỳ.",thong_bao,thong_tin_chung
BDU_100,thoi_han_cuoi,"Thời hạn nộp đơn chấm khiếu nại, phúc khảo bài thi là bao lâu kể từ ngày công bố kết quả?",Thời hạn nộp đơn chấm khiếu nại/phúc khảo bài thi là 15 ngày kể từ ngày công bố kết quả.,thong_bao,thong_tin_chung
BDU_101,doi_tuong,Sinh viên nộp đơn phúc khảo bài thi tại đơn vị nào và cần kèm theo giấy tờ gì?,Sinh viên nộp đơn phúc khảo bài thi tại Phòng Bảo đảm chất lượng và Khảo thí kèm theo biên lai lệ phí phúc khảo (nộp tại Phòng Tài chính - Kế toán theo quy định của Trường).,thong_bao,thong_tin_chung
BDU_102,thoi_gian,Thời gian công bố điểm phúc khảo là bao lâu kể từ ngày nhận đơn chấm phúc khảo?,Thời gian công bố điểm phúc khảo là 15 ngày kể từ ngày nhận đơn chấm phúc khảo.,thong_bao,thong_tin_chung
BDU_103,muc_dich,Bài thi phúc khảo được chấm bằng loại bút mực nào?,Bài thi phúc khảo được chấm bằng bút mực xanh lá cây hoặc bút mực tím.,thong_bao,thong_tin_chung
BDU_104,doi_tuong,Có bao nhiêu cán bộ chấm thi phụ trách chấm phúc khảo bài thi?,Có hai cán bộ chấm thi phụ trách chấm phúc khảo bài thi.,thong_bao,thong_tin_chung
BDU_105,muc_dich,Giảng viên tham gia chấm phúc khảo cần làm gì sau khi thống nhất điểm?,"Sau khi thống nhất điểm, hai cán bộ chấm thi ghi điểm số và điểm chữ vào bài thi, ghi biên bản chấm phúc khảo bằng bút mực xanh lá cây hoặc bút mực tím, ghi đầy đủ họ tên và ký tên xác nhận.",thong_bao,thong_tin_chung
BDU_106,muc_dich,Quyền của sinh viên về việc học và đào tạo được quy định như thế nào?,"Sinh viên được học và đào tạo theo đúng ngành nghề đăng ký, được sự hỗ trợ của Nhà trường và khoa để hoàn thành chương trình học.",thong_bao,thong_tin_chung
